字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
发货,收到,0.874,药品收到,0.521108,0.478892,0.577845,1
正品,真品,0.885,是真品,0.947899,0.0521007,0.884221,2
包装,真品,0.884,是真品,0.947899,0.0521007,0.884221,2
正品,正品,1.0,正品,0.999576,0.000424336,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,收到,0.874,感冒药收到了,0.163737,0.836263,0.636139,0
效果,效果,1.0,第二次购买了效果非常好,0.999906,9.40382e-05,0.999791,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556893,0.876246,2
正品,物品,0.876,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193108,1
物流,物品,0.865,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193104,1
包装,物品,0.886,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193104,1
质量,回答,0.849,都会认真回答我,0.991111,0.00888886,0.980247,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收到,0.874,收到的时候包装完整,0.944311,0.0556894,0.876246,2
正品,包装,0.89,收到的时候包装完整,0.944311,0.0556893,0.876246,2
包装,包装,1.0,收到的时候包装完整,0.944311,0.0556894,0.876246,2
正品,包装,0.89,包装完好,0.975809,0.0241915,0.946241,2
包装,包装,1.0,包装完好,0.975809,0.0241915,0.946241,2
价格,生产日期,0.877,生产日期和有效期挺好,0.988718,0.0112818,0.974929,2
发货,到货,1.0,到货也快,0.991052,0.00894803,0.980115,2
发货,卖家,0.729,很好的宝贝与卖家描述一致,0.999326,0.000673901,0.998502,2
价格,以防万一,0.854,以防万一,0.934096,0.0659037,0.853547,2
物流,配方,0.864,消炎药要配方,0.194304,0.805696,0.568214,0
发货,发货,1.0,所以单发货,0.377403,0.622597,0.161326,0
发货,到货,1.0,历经半个月到货了,0.410091,0.589909,0.0886858,0
味道,告诉,0.855,人家明确告诉我,0.00923892,0.990761,0.979469,0
效果,没用,0.855,还没用,0.000724734,0.999275,0.998389,0
正品,正品,1.0,感觉是正品,0.998173,0.00182665,0.995941,2
包装,正品,0.89,感觉是正品,0.998173,0.00182665,0.995941,2
价格,性价比,0.724,性价比很高的,0.999929,7.14058e-05,0.999841,2
发货,收到,0.874,感冒药收到,0.602548,0.397452,0.116774,2
效果,常备,0.854,常备点方便,0.979476,0.0205244,0.95439,2
正品,正宗,0.871,正宗,0.999743,0.0002567,0.99943,2
正品,正品,1.0,已扫码是正品,0.981737,0.0182631,0.959415,2
包装,正品,0.89,已扫码是正品,0.981737,0.0182632,0.959415,2
效果,效果,1.0,效果不错,0.999498,0.000502392,0.998884,2
质量,实用,0.877,东西实用很方便,0.999241,0.00075948,0.998312,2
正品,包装,0.89,包装很高大上,0.984147,0.0158526,0.964772,2
包装,包装,1.0,包装很高大上,0.984147,0.0158526,0.964772,2
效果,效果,1.0,有效果,0.998205,0.00179466,0.996012,2
物流,物流,1.0,物流快,0.996123,0.00387649,0.991386,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,包装,0.89,包装好,0.977648,0.0223517,0.95033,2
包装,包装,1.0,包装好,0.977648,0.0223516,0.95033,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
效果,疗效,1.0,疗效好,0.999817,0.000182836,0.999594,2
正品,正品,1.0,希望是正品,0.951397,0.0486029,0.891993,2
包装,正品,0.89,希望是正品,0.951397,0.048603,0.891993,2
正品,包装,0.89,包装可以,0.832398,0.167602,0.627552,2
包装,包装,1.0,包装可以,0.832398,0.167602,0.627552,2
发货,收到,0.874,药收到了,0.12742,0.87258,0.716845,0
服务,客服,0.878,很感谢客服提供的帮助,0.995205,0.00479492,0.989345,2
发货,提供,0.869,很感谢客服提供的帮助,0.995205,0.00479492,0.989345,2
服务,提供,0.884,很感谢客服提供的帮助,0.995205,0.00479492,0.989345,2
正品,产品,0.884,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
品牌,产品,1.0,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
价格,价位,1.0,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
质量,价位,0.883,这个产品和它价位相比来说,0.622689,0.377311,0.16153,2
服务,服,0.856,感冒了经常都是服这款药,0.0659555,0.934044,0.853432,0
效果,效果,1.0,效果挺不错的,0.999548,0.000451903,0.998996,2
发货,收到,0.874,隔天就收到了,0.223696,0.776304,0.502897,0
发货,送货上门,0.899,还是送货上门,0.852507,0.147493,0.672237,2
正品,正品,1.0,扫码是正品,0.978647,0.0213525,0.95255,2
包装,正品,0.89,扫码是正品,0.978647,0.0213525,0.95255,2
发货,收到,0.874,感康片收到了,0.0629112,0.937089,0.860197,0
效果,药效,0.888,药效不错,0.999382,0.000617999,0.998627,2
质量,质量,1.0,质量很好,0.999824,0.000176511,0.999608,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
价格,性价比,0.724,性价比高,0.999885,0.000115398,0.999744,2
价格,价廉物美,0.874,价廉物美,0.999503,0.000496519,0.998897,2
质量,价廉物美,0.871,价廉物美,0.999503,0.000496519,0.998897,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
正品,包装,0.89,包装严谨,0.959174,0.0408258,0.909276,2
包装,包装,1.0,包装严谨,0.959174,0.0408258,0.909276,2
效果,见效,0.871,之前用着挺见效,0.95812,0.0418801,0.906933,2
发货,提议,0.858,好好分场合白崇禧提议移民,0.993798,0.00620182,0.986218,2
正品,送货,0.875,而且阿里药房送货也太快了吧,0.0909543,0.909046,0.797879,0
发货,送货,1.0,而且阿里药房送货也太快了吧,0.0909541,0.909046,0.79788,0
物流,物流,1.0,在大促期间物流相当快了,0.990059,0.00994113,0.977909,2
品牌,大品牌,0.897,大品牌值得信赖,0.99987,0.000130219,0.999711,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
物流,物流,1.0,物流超级无敌快,0.998312,0.00168845,0.996248,2
效果,效果,1.0,很有效果,0.99981,0.000190361,0.999577,2
质量,回购,0.856,回购,0.979993,0.0200066,0.955541,2
质量,力,0.875,快递给力,0.992308,0.0076922,0.982906,2
发货,囤货,0.888,囤货一件,0.806986,0.193014,0.57108,2
发货,收货,1.0,收货愉快,0.986479,0.0135206,0.969954,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
发货,收到,0.874,东西已收到,0.609349,0.390651,0.131887,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
效果,管用,0.874,很管用,0.99968,0.000319724,0.999289,2
效果,换季,0.859,冬天换季容易感冒,0.41713,0.58287,0.0730444,0
服务,客服,0.878,客服服务态度很好,0.988291,0.0117089,0.97398,2
质量,服务态度,0.877,客服服务态度很好,0.988291,0.0117089,0.97398,2
服务,服务态度,0.881,客服服务态度很好,0.988291,0.0117089,0.97398,2
包装,老板,0.864,希望老板生意越来越好,0.521082,0.478918,0.578363,1
正品,常用药,0.866,常用药居家常备,0.990815,0.00918464,0.97959,2
效果,常备,0.854,常用药居家常备,0.990815,0.00918464,0.97959,2
发货,送到,0.865,圆通这次还好送到家了,0.987323,0.0126769,0.971829,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
正品,商品,0.885,商品不错,0.977817,0.0221835,0.950703,2
价格,商品,0.884,商品不错,0.977817,0.0221835,0.950703,2
包装,商品,0.884,商品不错,0.977817,0.0221835,0.950703,2
发货,收到,0.874,收到喜欢满意的东西都会给好评好评,0.99946,0.000540305,0.998799,2
发货,备货,0.895,家中备货,0.984959,0.0150414,0.966574,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,快递速度非常快,0.998675,0.00132495,0.997056,2
质量,速度,0.888,快递速度非常快,0.998675,0.00132495,0.997056,2
效果,速度,0.722,速度超快,0.998147,0.00185347,0.995881,2
质量,速度,0.888,速度超快,0.998147,0.00185347,0.995881,2
效果,速度,0.722,速度的确快,0.997828,0.00217197,0.995173,2
质量,速度,0.888,速度的确快,0.997828,0.00217196,0.995173,2
发货,备货,0.895,备货,0.936817,0.0631831,0.859593,2
价格,评价,0.858,用后评价,0.482653,0.517347,0.653055,1
正品,正品,1.0,正品信得过,0.999809,0.000191008,0.999576,2
包装,正品,0.89,正品信得过,0.999809,0.000191007,0.999576,2
效果,回头客,0.861,我回头客,0.903449,0.0965506,0.785443,2
品牌,假,0.851,放心沒有假服务很好祥细,0.995498,0.00450237,0.989995,2
服务,服务,1.0,放心沒有假服务很好祥细,0.995498,0.00450237,0.989995,2
品牌,体验,0.867,十分满意的一次购物体验,0.999931,6.88827e-05,0.999847,2
正品,产品,0.884,是理想中的产品,0.975854,0.0241464,0.946341,2
品牌,产品,1.0,是理想中的产品,0.975854,0.0241464,0.946341,2
质量,质量,1.0,质量不错,0.999516,0.000483598,0.998925,2
物流,物流,1.0,物流也很快,0.998092,0.00190819,0.99576,2
正品,校门,0.853,如果不是不能出校门,0.00627645,0.993724,0.986052,0
正品,常用药,0.866,父母家中不备常用药,0.461569,0.538431,0.231374,1
正品,处方药,0.702,就是处方药比较麻烦,0.915788,0.0842116,0.812863,2
发货,发货,1.0,发货速度快,0.981521,0.0184791,0.958935,2
质量,速度快,0.712,发货速度快,0.981521,0.0184791,0.958935,2
物流,配送,1.0,配送超快,0.998857,0.00114312,0.99746,2
价格,价格,1.0,价格实惠都是正品,0.99969,0.000310257,0.999311,2
正品,正品,1.0,价格实惠都是正品,0.99969,0.000310257,0.999311,2
包装,正品,0.89,价格实惠都是正品,0.99969,0.000310257,0.999311,2
发货,发货,1.0,发货速度好快,0.997066,0.00293346,0.993481,2
效果,速度,0.722,发货速度好快,0.997066,0.00293346,0.993481,2
质量,速度,0.888,发货速度好快,0.997066,0.00293346,0.993481,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
正品,包装,0.89,完好无损包装很好,0.998475,0.00152505,0.996611,2
包装,包装,1.0,完好无损包装很好,0.998475,0.00152504,0.996611,2
发货,发货,1.0,发货很快物流也快,0.989945,0.0100554,0.977655,2
物流,物流,1.0,发货很快物流也快,0.989945,0.0100554,0.977655,2
味道,天气,0.871,本来天气转凉买来备用的,0.952553,0.0474472,0.894562,2
发货,到货,1.0,结果还没收到货就流鼻涕了,0.00034952,0.99965,0.999223,0
发货,到货,1.0,一收到货就来不及验证就吃了,0.0320755,0.967924,0.928721,0
发货,收到,0.874,结果还没收到货就流鼻涕了,0.00034952,0.99965,0.999223,0
发货,收到,0.874,一收到货就来不及验证就吃了,0.0320755,0.967924,0.928721,0
正品,货,0.884,发货很快物流也快,0.989945,0.0100554,0.977655,2
正品,货,0.884,结果还没收到货就流鼻涕了,0.00034952,0.99965,0.999223,0
正品,货,0.884,一收到货就来不及验证就吃了,0.0320754,0.967925,0.928721,0
发货,货,0.891,发货很快物流也快,0.989945,0.0100554,0.977655,2
发货,货,0.891,结果还没收到货就流鼻涕了,0.00034952,0.99965,0.999223,0
发货,货,0.891,一收到货就来不及验证就吃了,0.0320755,0.967925,0.928721,0
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
物流,物流,1.0,物流很快,0.994968,0.00503173,0.988818,2
服务,客服,0.878,客服态度很好,0.982881,0.0171188,0.961958,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
价格,物价,0.888,物价实惠,0.981675,0.018325,0.959278,2
物流,物价,0.86,物价实惠,0.981675,0.018325,0.959278,2
服务,日常,0.869,日常囤货,0.888514,0.111486,0.752254,2
服务,日常,0.869,囤点这种日常的药能省好多钱,0.634558,0.365442,0.187906,2
发货,囤货,0.888,日常囤货,0.888514,0.111486,0.752254,2
价格,价格,1.0,现在实体店的药价格太高了,0.188321,0.811679,0.581509,0
服务,日常,0.869,日常囤货,0.888514,0.111486,0.752254,2
服务,日常,0.869,囤点这种日常的药能省好多钱,0.634558,0.365442,0.187906,2
效果,一次性,0.862,一次性买了很多,0.988686,0.011314,0.974858,2
质量,一次性,0.866,一次性买了很多,0.988686,0.011314,0.974858,2
质量,品质,0.893,阿里健康大药房的东西有品质,0.940587,0.059413,0.867971,2
品牌,品质,0.881,阿里健康大药房的东西有品质,0.940587,0.059413,0.867971,2
效果,换季,0.859,换季常备,0.99319,0.00680957,0.984868,2
效果,常备,0.854,换季常备,0.99319,0.00680958,0.984868,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
发货,发图,0.86,就没有发图,0.00413399,0.995866,0.990813,0
正品,正好,0.852,正好妈妈感冒了,0.760447,0.239553,0.467661,2
正品,包装,0.89,包装很好没有破损,0.988755,0.011245,0.975011,2
包装,包装,1.0,包装很好没有破损,0.988755,0.011245,0.975011,2
正品,正品,1.0,感觉应该是正品吧,0.985554,0.0144459,0.967898,2
包装,正品,0.89,感觉应该是正品吧,0.985554,0.0144459,0.967898,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
价格,价格,1.0,价格也实惠,0.999624,0.00037651,0.999163,2
效果,药效,0.888,药效非常好,0.999902,9.81136e-05,0.999782,2
发货,送到,0.865,还送到驿站,0.980669,0.0193312,0.957042,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
发货,备货,0.895,备货中,0.949916,0.0500841,0.888702,2
正品,包装,0.89,包装也完好,0.994522,0.00547805,0.987826,2
包装,包装,1.0,包装也完好,0.994522,0.00547805,0.987826,2
质量,质美,0.855,质美价廉,0.999544,0.000456432,0.998986,2
价格,价廉,0.88,质美价廉,0.999544,0.000456432,0.998986,2
质量,价廉,0.876,质美价廉,0.999544,0.000456432,0.998986,2
正品,优惠券,0.879,有优惠券所以屯感冒药,0.9172,0.0827996,0.816001,2
价格,价位,1.0,而且价位便宜很多,0.95001,0.0499905,0.88891,2
质量,价位,0.883,而且价位便宜很多,0.95001,0.0499905,0.88891,2
正品,包装,0.89,包装高级,0.969659,0.0303414,0.932575,2
包装,包装,1.0,包装高级,0.969659,0.0303414,0.932575,2
效果,管用,0.874,主要还是挺管用的,0.998589,0.00141102,0.996864,2
正品,平常,0.858,平常备着也不错,0.99907,0.000930229,0.997933,2
正品,包装,0.89,包装精良,0.993739,0.00626143,0.986086,2
包装,包装,1.0,包装精良,0.993739,0.00626144,0.986086,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147159,0.99673,2
正品,优惠券,0.879,用了优惠券,0.963258,0.0367424,0.91835,2
效果,管用,0.874,感冒这个是真的管用,0.764862,0.235138,0.47747,2
正品,送货,0.875,送货又快,0.990895,0.0091051,0.979766,2
发货,送货,1.0,送货又快,0.990895,0.0091051,0.979766,2
味道,点儿,0.87,比药店还便宜点儿,0.894333,0.105667,0.765184,2
正品,包装,0.89,包装很好,0.997631,0.00236918,0.994735,2
包装,包装,1.0,包装很好,0.997631,0.00236918,0.994735,2
质量,质量,1.0,质量也没有问题,0.765433,0.234567,0.478741,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,包装,0.89,包装没问题,0.970521,0.0294789,0.934491,2
包装,包装,1.0,包装没问题,0.970521,0.029479,0.934491,2
效果,效果,1.0,期待使用效果,0.986624,0.0133756,0.970276,2
效果,效果,1.0,效果特别好,0.999938,6.23166e-05,0.999861,2
正品,正品,1.0,是正品,0.998528,0.00147158,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
正品,包装,0.89,包装的很好,0.996592,0.00340753,0.992428,2
包装,包装,1.0,包装的很好,0.996592,0.00340753,0.992428,2
发货,发货,1.0,发货速度很快,0.94679,0.05321,0.881756,2
效果,速度,0.722,发货速度很快,0.94679,0.05321,0.881756,2
质量,速度,0.888,发货速度很快,0.94679,0.05321,0.881756,2
价格,价格,1.0,价格实惠,0.999855,0.00014521,0.999677,2
物流,物流,1.0,物流也很快,0.998092,0.00190818,0.99576,2
效果,效果,1.0,快速而且效果很好,0.999949,5.09122e-05,0.999887,2
价格,价格,1.0,价格实惠,0.999855,0.000145209,0.999677,2
价格,价格比,0.95,价格比线下低,0.188087,0.811913,0.582029,0
质量,价格比,0.707,价格比线下低,0.188087,0.811913,0.582028,0
发货,到货,1.0,到货时间快,0.974615,0.0253855,0.943588,2
价格,价格,1.0,价格合适,0.999686,0.00031448,0.999301,2
正品,温差,0.858,昼夜温差大,0.215206,0.784794,0.521764,0
包装,备盒,0.851,备盒感冒药总是好的,0.989511,0.0104889,0.976691,2
效果,药效,0.888,这个药效特别好,0.999674,0.000326025,0.999275,2
