字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
正品,包装,0.89,看包装不错,0.955931,0.044069,0.902069,2
包装,包装,1.0,看包装不错,0.955931,0.044069,0.902069,2
物流,物流,1.0,物流太慢了,0.00743494,0.992565,0.983478,0
发货,囤货,0.888,囤货,0.81158,0.18842,0.581289,2
正品,包装,0.89,包装严实,0.972078,0.0279216,0.937952,2
包装,包装,1.0,包装严实,0.972078,0.0279216,0.937952,2
物流,物流,1.0,物流给力,0.998603,0.00139742,0.996895,2
价格,生产,0.881,2021年3月生产的,0.837643,0.162357,0.639208,2
正品,优惠券,0.879,有优惠券,0.991392,0.00860793,0.980871,2
正品,退货,0.885,还不让退货,0.00160728,0.998393,0.996428,0
发货,退货,0.892,还不让退货,0.00160728,0.998393,0.996428,0
价格,价格,1.0,价格挺贵的,0.379039,0.620961,0.157692,0
价格,生产,0.881,板蓝根2021年1月生产的,0.808704,0.191296,0.574897,2
发货,到手,0.878,8一包到手价,0.85909,0.14091,0.686866,2
价格,价,1.0,8一包到手价,0.85909,0.14091,0.686866,2
价格,生产,0.881,东西是2021年2月份生产的,0.632852,0.367148,0.184116,2
正品,赠品,1.0,因为有看到赠品白云山专属水杯和水杯套,0.993072,0.00692849,0.984603,2
正品,赠品,1.0,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606108,2
正品,赠品,1.0,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833157,0.991668,0.981485,0
正品,赠品,1.0,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
正品,赠品,1.0,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
包装,赠品,0.885,因为有看到赠品白云山专属水杯和水杯套,0.993071,0.0069285,0.984603,2
包装,赠品,0.885,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606108,2
包装,赠品,0.885,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833157,0.991668,0.981485,0
包装,赠品,0.885,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
包装,赠品,0.885,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
包装,专属,0.869,因为有看到赠品白云山专属水杯和水杯套,0.993071,0.0069285,0.984603,2
质量,询问,0.846,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
服务,客服,0.878,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
服务,客服,0.878,他们家客服说有的,0.1957,0.8043,0.565112,0
服务,客服,0.878,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
服务,客服,0.878,但是发给客服他们也是不太理会,0.0186361,0.981364,0.958587,0
服务,客服,0.878,之后他们家客服就主动来联系我说这个活动是有的,0.704927,0.295073,0.344281,2
正品,赠品,1.0,因为有看到赠品白云山专属水杯和水杯套,0.993071,0.0069285,0.984603,2
正品,赠品,1.0,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606108,2
正品,赠品,1.0,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
正品,赠品,1.0,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212595,2
正品,赠品,1.0,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
包装,赠品,0.885,因为有看到赠品白云山专属水杯和水杯套,0.993072,0.00692849,0.984603,2
包装,赠品,0.885,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
包装,赠品,0.885,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833157,0.991668,0.981485,0
包装,赠品,0.885,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
包装,赠品,0.885,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
服务,客服,0.878,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606108,2
服务,客服,0.878,他们家客服说有的,0.1957,0.8043,0.565112,0
服务,客服,0.878,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833157,0.991668,0.981485,0
服务,客服,0.878,但是发给客服他们也是不太理会,0.0186361,0.981364,0.958587,0
服务,客服,0.878,之后他们家客服就主动来联系我说这个活动是有的,0.704926,0.295073,0.344281,2
发货,订单,0.897,我才下的订单然后付款,0.00986687,0.990133,0.978074,0
发货,订单,0.897,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
发货,付款,0.894,我才下的订单然后付款,0.00986686,0.990133,0.978074,0
发货,付款,0.894,但在我付款后,0.231949,0.768051,0.484558,0
发货,付款,0.894,我才下的订单然后付款,0.00986687,0.990133,0.978074,0
发货,付款,0.894,但在我付款后,0.231949,0.768051,0.484558,0
服务,客服,0.878,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
服务,客服,0.878,他们家客服说有的,0.1957,0.8043,0.565112,0
服务,客服,0.878,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833157,0.991668,0.981485,0
服务,客服,0.878,但是发给客服他们也是不太理会,0.0186361,0.981364,0.958587,0
服务,客服,0.878,之后他们家客服就主动来联系我说这个活动是有的,0.704927,0.295073,0.344281,2
正品,赠品,1.0,因为有看到赠品白云山专属水杯和水杯套,0.993071,0.0069285,0.984603,2
正品,赠品,1.0,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
正品,赠品,1.0,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
正品,赠品,1.0,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
正品,赠品,1.0,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
包装,赠品,0.885,因为有看到赠品白云山专属水杯和水杯套,0.993071,0.0069285,0.984603,2
包装,赠品,0.885,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
包装,赠品,0.885,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
包装,赠品,0.885,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
包装,赠品,0.885,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
发货,下单,1.0,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
发货,订单,0.897,我才下的订单然后付款,0.00986686,0.990133,0.978074,0
发货,订单,0.897,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212595,2
正品,赠品,1.0,因为有看到赠品白云山专属水杯和水杯套,0.993072,0.00692849,0.984603,2
正品,赠品,1.0,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606108,2
正品,赠品,1.0,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
正品,赠品,1.0,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212595,2
正品,赠品,1.0,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
包装,赠品,0.885,因为有看到赠品白云山专属水杯和水杯套,0.993072,0.00692849,0.984603,2
包装,赠品,0.885,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606108,2
包装,赠品,0.885,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
包装,赠品,0.885,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212595,2
包装,赠品,0.885,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
发货,发给,0.873,但是发给客服他们也是不太理会,0.0186361,0.981364,0.958586,0
服务,客服,0.878,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
服务,客服,0.878,他们家客服说有的,0.195699,0.804301,0.565112,0
服务,客服,0.878,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
服务,客服,0.878,但是发给客服他们也是不太理会,0.0186361,0.981364,0.958587,0
服务,客服,0.878,之后他们家客服就主动来联系我说这个活动是有的,0.704926,0.295073,0.344281,2
正品,准确,0.865,一直没有做出准确答复,0.205952,0.794048,0.542328,0
服务,客服,0.878,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
服务,客服,0.878,他们家客服说有的,0.1957,0.8043,0.565112,0
服务,客服,0.878,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
服务,客服,0.878,但是发给客服他们也是不太理会,0.0186361,0.981364,0.958587,0
服务,客服,0.878,之后他们家客服就主动来联系我说这个活动是有的,0.704927,0.295073,0.344281,2
正品,赠品,1.0,因为有看到赠品白云山专属水杯和水杯套,0.993072,0.00692849,0.984603,2
正品,赠品,1.0,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
正品,赠品,1.0,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
正品,赠品,1.0,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212596,2
正品,赠品,1.0,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
包装,赠品,0.885,因为有看到赠品白云山专属水杯和水杯套,0.993072,0.00692849,0.984603,2
包装,赠品,0.885,购买前还特意询问了它们家客服：这个赠品有没有,0.822748,0.177252,0.606107,2
包装,赠品,0.885,客服立马给我发信息说没有这个赠品水杯的活动了,0.00833156,0.991668,0.981485,0
包装,赠品,0.885,还好在我下单前后都拍了订单上显示的赠品信息内容的照片,0.645668,0.354332,0.212595,2
包装,赠品,0.885,可以补发赠品的水杯了,0.989376,0.0106236,0.976392,2
发货,收到,0.874,耽误了1周左右才收到,0.0156023,0.984398,0.965328,0
效果,换季,0.859,换季时候必备的,0.999773,0.0002268,0.999496,2
质量,速度快,0.712,速度快,0.999907,9.25521e-05,0.999794,2
价格,价格,1.0,价格很实惠了,0.996382,0.00361765,0.991961,2
效果,常备,0.854,家中常备,0.996399,0.00360102,0.991998,2
效果,常备,0.854,常备家庭用药,0.98088,0.0191198,0.957512,2
物流,配送,1.0,配送很快,0.997457,0.00254308,0.994349,2
正品,正品,1.0,是正品,0.998528,0.00147159,0.99673,2
包装,正品,0.89,是正品,0.998528,0.00147158,0.99673,2
发货,下单,1.0,下单至到货用时20天,0.128917,0.871083,0.713517,0
发货,到货,1.0,下单至到货用时20天,0.128917,0.871083,0.713517,0
效果,速度,0.722,疫情期间这快递速度也无敌了,0.901626,0.0983739,0.781392,2
质量,速度,0.888,疫情期间这快递速度也无敌了,0.901626,0.0983739,0.781392,2
服务,日常,0.869,都是日常用药,0.668653,0.331347,0.263674,2
物流,送,0.852,还送了一盒花茶,0.990167,0.00983327,0.978148,2
发货,送,0.871,还送了一盒花茶,0.990167,0.00983329,0.978148,2
品牌,大品牌,0.919,大品牌值得信赖,0.99987,0.000130219,0.999711,2
发货,收到,0.874,零星收到了,0.0274739,0.972526,0.938947,0
价格,价廉物美,0.874,价廉物美,0.999503,0.000496519,0.998897,2
质量,价廉物美,0.871,价廉物美,0.999503,0.000496519,0.998897,2
发货,发货,1.0,1月29号就发货,0.153465,0.846535,0.658967,0
发货,发货,1.0,从重庆发货太慢,0.003709,0.996291,0.991758,0
物流,物流,1.0,2月14日物流才动,0.153328,0.846672,0.659272,0
物流,物流,1.0,并且也查不到物流信息,0.00211936,0.997881,0.99529,0
物流,物流,1.0,春运期间没有其它物流有效率,0.0269966,0.973003,0.940008,0
发货,送到,0.865,2月15日送到,0.980258,0.0197419,0.956129,2
物流,物流,1.0,2月14日物流才动,0.153328,0.846672,0.659272,0
物流,物流,1.0,并且也查不到物流信息,0.00211936,0.997881,0.99529,0
物流,物流,1.0,春运期间没有其它物流有效率,0.0269966,0.973003,0.940008,0
发货,发货,1.0,1月29号就发货,0.153465,0.846535,0.658967,0
发货,发货,1.0,从重庆发货太慢,0.003709,0.996291,0.991758,0
物流,物流,1.0,2月14日物流才动,0.153328,0.846672,0.659272,0
物流,物流,1.0,并且也查不到物流信息,0.00211936,0.997881,0.99529,0
物流,物流,1.0,春运期间没有其它物流有效率,0.0269966,0.973003,0.940008,0
正品,送货,0.875,快递送货态度好,0.972133,0.0278669,0.938074,2
发货,送货,1.0,快递送货态度好,0.972133,0.0278669,0.938074,2
正品,正品,1.0,正品,0.999576,0.000424335,0.999057,2
包装,正品,0.89,正品,0.999576,0.000424335,0.999057,2
发货,卖家,0.729,卖家服务很好,0.988976,0.011024,0.975502,2
服务,服务,1.0,卖家服务很好,0.988976,0.011024,0.975502,2
发货,备货,0.895,积极备货,0.981209,0.0187914,0.958241,2
发货,发货,1.0,特殊时期发货很快,0.973695,0.0263054,0.941544,2
发货,收到,0.874,收到货时间太长了,0.00213405,0.997866,0.995258,0
正品,货,0.884,收到货时间太长了,0.00213405,0.997866,0.995258,0
发货,货,0.891,收到货时间太长了,0.00213405,0.997866,0.995258,0
正品,包装,0.89,严实包装,0.961536,0.0384641,0.914524,2
包装,包装,1.0,严实包装,0.961536,0.0384641,0.914524,2
物流,物流,1.0,物流太慢了,0.00743493,0.992565,0.983478,0
味道,味道,1.0,还是家里的那种味道,0.865736,0.134264,0.701636,2
味道,甜,0.899,甜的,0.897872,0.102128,0.773049,2
味道,药味,0.885,这边的药味比较重,0.489663,0.510337,0.793262,1
发货,送达,0.886,谢谢及时送达,0.998291,0.00170925,0.996202,2
正品,正好,0.852,正好备货,0.99366,0.00633962,0.985912,2
发货,备货,0.895,正好备货,0.99366,0.00633962,0.985912,2
价格,价格,1.0,价格不贵,0.969469,0.0305312,0.932153,2
发货,发货,1.0,发货非常快,0.993439,0.00656091,0.98542,2
发货,收到,0.874,复方板蓝根颗粒收到,0.501203,0.498797,0.975944,1
正品,正品,1.0,绝对的正品,0.999898,0.000102281,0.999773,2
包装,正品,0.89,绝对的正品,0.999898,0.000102281,0.999773,2
价格,价格比,0.95,价格比实体药店便宜,0.97788,0.0221196,0.950845,2
质量,价格比,0.707,价格比实体药店便宜,0.97788,0.0221196,0.950845,2
发货,发货,1.0,发货快,0.882109,0.117891,0.738021,2
正品,正品,1.0,正品药,0.991438,0.0085623,0.980973,2
包装,正品,0.89,正品药,0.991438,0.0085623,0.980973,2
发货,送货上门,0.899,送货上门的药太赞了,0.999606,0.000393781,0.999125,2
味道,关,0.852,小药店都关了,0.00270411,0.997296,0.993991,0
包装,老板,0.864,好评五分感谢老板,0.996548,0.00345203,0.992329,2
发货,收到,0.874,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
正品,物品,0.876,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193108,1
物流,物品,0.865,无论是掌柜的态度还是对物品,0.459655,0.540345,0.19311,1
包装,物品,0.886,无论是掌柜的态度还是对物品,0.459655,0.540345,0.193108,1
质量,回答,0.849,都会认真回答我,0.991111,0.00888886,0.980247,2
发货,收,0.875,终于收到我需要的宝贝了,0.997415,0.00258546,0.994255,2
发货,收,0.875,收,0.290111,0.709889,0.355309,0
正品,包装,0.89,到的时候包装完整,0.947694,0.0523057,0.883765,2
包装,包装,1.0,到的时候包装完整,0.947694,0.0523058,0.883765,2
发货,送货到,0.938,还送货到家,0.742148,0.257852,0.426995,2
质量,品质,0.893,相信阿里品质,0.988587,0.0114125,0.974639,2
品牌,品质,0.881,相信阿里品质,0.988587,0.0114125,0.974639,2
发货,发货,1.0,疫情期间发货快,0.847514,0.152486,0.661143,2
质量,质量,1.0,质量有保证,0.999554,0.00044579,0.999009,2
发货,送错,0.873,地址送错,0.966802,0.0331982,0.926226,2
发货,发病,0.861,在发病早期病人具有更高的传染性,0.564609,0.435391,0.0324636,2
发货,收到,0.874,收到了,0.391056,0.608944,0.130988,0
物流,物流,1.0,物流运输的时间长了很多,0.714268,0.285732,0.36504,2
发货,收到,0.874,好在有惊无险地收到了,0.425402,0.574598,0.0546618,0
发货,卖家,0.729,能自己解决的问题都不找卖家咨询,0.0705912,0.929409,0.843131,0
服务,咨询,0.88,能自己解决的问题都不找卖家咨询,0.0705912,0.929409,0.843131,0
质量,尺寸,0.886,尺寸大小色差自己研究页面搞定,0.48094,0.51906,0.618802,1
正品,色差,0.873,尺寸大小色差自己研究页面搞定,0.48094,0.51906,0.6188,1
发货,发现,0.866,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
正品,退货,0.885,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
发货,退货,0.892,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
物流,沟通,0.861,主要是觉得沟通太麻烦,0.0712982,0.928702,0.84156,0
质量,质量,1.0,除非东西有质量问题,0.00239478,0.997605,0.994678,0
发货,发错,0.873,或是发错货,0.327153,0.672847,0.272992,0
正品,货,0.884,买到东西后发现不合适通常直接申请七天无理由退货,0.00208404,0.997916,0.995369,0
